16273 11
 0.192 -75.0205 -2.06494e-05 0.00022203 -0.000105554 -6.01898e-07 -2.01458e-05 -5.03557e-07 0.000161569 4.91489e-09 6.04555e-05
 0.196 -75.0209 -2.06453e-05 0.00022202 -0.00010557 -6.14565e-07 -2.01418e-05 -5.03499e-07 0.000161562 4.9145e-09 6.04526e-05
 0.2 -75.0213 -2.06412e-05 0.00022201 -0.000105585 -6.27233e-07 -2.01378e-05 -5.0344e-07 0.000161555 4.9141e-09 6.04497e-05
 0.204 -75.0218 -2.06372e-05 0.000222 -0.000105597 -6.39903e-07 -2.01338e-05 -5.03381e-07 0.000161548 4.9137e-09 6.04467e-05
 0.208 -75.0222 -2.06331e-05 0.00022199 -0.000105607 -6.52575e-07 -2.01298e-05 -5.0332e-07 0.000161541 4.9133e-09 6.04438e-05
 0.212 -75.0226 -2.0629e-05 0.00022198 -0.000105615 -6.65248e-07 -2.01258e-05 -5.03259e-07 0.000161534 4.91289e-09 6.04409e-05
 0.216 -75.023 -2.06249e-05 0.00022197 -0.000105621 -6.77922e-07 -2.01217e-05 -5.03197e-07 0.000161527 4.91248e-09 6.0438e-05
 0.22 -75.0234 -2.06208e-05 0.00022196 -0.000105624 -6.90596e-07 -2.01177e-05 -5.03134e-07 0.00016152 4.91207e-09 6.0435e-05
 0.224 -75.0239 -2.06167e-05 0.00022195 -0.000105625 -7.03271e-07 -2.01137e-05 -5.0307e-07 0.000161513 4.91166e-09 6.04321e-05
 0.228 -75.0243 -2.06126e-05 0.000221939 -0.000105624 -7.15946e-07 -2.01096e-05 -5.03006e-07 0.000161505 4.91124e-09 6.04291e-05
 0.232 -75.0247 -2.06085e-05 0.000221929 -0.00010562 -7.28621e-07 -2.01056e-05 -5.0294e-07 0.000161498 4.91082e-09 6.04261e-05
 0.236 -75.0251 -2.06044e-05 0.000221919 -0.000105613 -7.41295e-07 -2.01015e-05 -5.02874e-07 0.000161491 4.9104e-09 6.04232e-05
 0.24 -75.0256 -2.06003e-05 0.000221909 -0.000105604 -7.53969e-07 -2.00975e-05 -5.02807e-07 0.000161484 4.90998e-09 6.04202e-05
 0.244 -75.026 -2.05961e-05 0.000221899 -0.000105593 -7.66641e-07 -2.00934e-05 -5.02739e-07 0.000161477 4.90955e-09 6.04172e-05
 0.248 -75.0264 -2.0592e-05 0.000221889 -0.000105579 -7.79312e-07 -2.00893e-05 -5.02671e-07 0.00016147 4.90912e-09 6.04142e-05
 0.252 -75.0268 -2.05879e-05 0.000221879 -0.000105563 -7.91982e-07 -2.00853e-05 -5.02601e-07 0.000161463 4.90869e-09 6.04112e-05
 0.256 -75.0272 -2.05837e-05 0.000221869 -0.000105544 -8.04649e-07 -2.00812e-05 -5.02531e-07 0.000161455 4.90826e-09 6.04082e-05
 0.26 -75.0277 -2.05796e-05 0.000221858 -0.000105523 -8.17315e-07 -2.00772e-05 -5.0246e-07 0.000161448 4.90783e-09 6.04052e-05
 0.264 -75.0281 -2.05755e-05 0.000221848 -0.000105499 -8.29977e-07 -2.00731e-05 -5.02389e-07 0.000161441 4.90739e-09 6.04022e-05
 0.268 -75.0285 -2.05713e-05 0.000221838 -0.000105474 -8.42637e-07 -2.0069e-05 -5.02317e-07 0.000161434 4.90695e-09 6.03992e-05
 0.272 -75.0289 -2.05672e-05 0.000221828 -0.000105446 -8.55294e-07 -2.00649e-05 -5.02244e-07 0.000161427 4.90651e-09 6.03962e-05
 0.276 -75.0294 -2.0563e-05 0.000221818 -0.000105416 -8.67948e-07 -2.00609e-05 -5.0217e-07 0.00016142 4.90606e-09 6.03931e-05
 0.28 -75.0298 -2.05589e-05 0.000221807 -0.000105383 -8.80598e-07 -2.00568e-05 -5.02095e-07 0.000161412 4.90562e-09 6.03901e-05
 0.284 -75.0302 -2.05548e-05 0.000221797 -0.000105349 -8.93244e-07 -2.00527e-05 -5.0202e-07 0.000161405 4.90517e-09 6.03871e-05
 0.288 -75.0306 -2.05506e-05 0.000221787 -0.000105312 -9.05885e-07 -2.00487e-05 -5.01944e-07 0.000161398 4.90472e-09 6.0384e-05
 0.292 -75.031 -2.05465e-05 0.000221777 -0.000105273 -9.18523e-07 -2.00446e-05 -5.01868e-07 0.000161391 4.90427e-09 6.0381e-05
 0.296 -75.0315 -2.05423e-05 0.000221767 -0.000105232 -9.31156e-07 -2.00405e-05 -5.01791e-07 0.000161384 4.90381e-09 6.03779e-05
 0.3 -75.0319 -2.05382e-05 0.000221756 -0.00010519 -9.43784e-07 -2.00365e-05 -5.01713e-07 0.000161377 4.90336e-09 6.03749e-05
 0.304 -75.0323 -2.0534e-05 0.000221746 -0.000105145 -9.56406e-07 -2.00324e-05 -5.01634e-07 0.000161369 4.9029e-09 6.03718e-05
 0.308 -75.0327 -2.05299e-05 0.000221736 -0.000105099 -9.69024e-07 -2.00283e-05 -5.01555e-07 0.000161362 4.90244e-09 6.03687e-05
 0.312 -75.0331 -2.05257e-05 0.000221726 -0.00010505 -9.81636e-07 -2.00243e-05 -5.01475e-07 0.000161355 4.90198e-09 6.03656e-05
 0.316 -75.0336 -2.05216e-05 0.000221715 -0.000105 -9.94242e-07 -2.00202e-05 -5.01395e-07 0.000161348 4.90152e-09 6.03626e-05
 0.32 -75.034 -2.05174e-05 0.000221705 -0.000104948 -1.00684e-06 -2.00161e-05 -5.01314e-07 0.000161341 4.90105e-09 6.03595e-05
 0.324 -75.0344 -2.05133e-05 0.000221695 -0.000104895 -1.01944e-06 -2.00121e-05 -5.01233e-07 0.000161333 4.90059e-09 6.03564e-05
 0.328 -75.0348 -2.05091e-05 0.000221684 -0.000104839 -1.03202e-06 -2.0008e-05 -5.0115e-07 0.000161326 4.90012e-09 6.03533e-05
 0.332 -75.0352 -2.0505e-05 0.000221674 -0.000104783 -1.0446e-06 -2.00039e-05 -5.01068e-07 0.000161319 4.89965e-09 6.03502e-05
 0.336 -75.0357 -2.05009e-05 0.000221664 -0.000104724 -1.05718e-06 -1.99999e-05 -5.00984e-07 0.000161312 4.89918e-09 6.03471e-05
 0.34 -75.0361 -2.04967e-05 0.000221653 -0.000104664 -1.06974e-06 -1.99958e-05 -5.009e-07 0.000161305 4.8987e-09 6.0344e-05
 0.344 -75.0365 -2.04926e-05 0.000221643 -0.000104603 -1.0823e-06 -1.99918e-05 -5.00816e-07 0.000161297 4.89823e-09 6.03409e-05
 0.348 -75.0369 -2.04884e-05 0.000221633 -0.00010454 -1.09486e-06 -1.99877e-05 -5.00731e-07 0.00016129 4.89775e-09 6.03378e-05
 0.352 -75.0373 -2.04843e-05 0.000221623 -0.000104475 -1.1074e-06 -1.99837e-05 -5.00645e-07 0.000161283 4.89727e-09 6.03346e-05
 0.356 -75.0377 -2.04802e-05 0.000221612 -0.00010441 -1.11994e-06 -1.99796e-05 -5.00559e-07 0.000161276 4.89679e-09 6.03315e-05
 0.36 -75.0382 -2.0476e-05 0.000221602 -0.000104343 -1.13247e-06 -1.99756e-05 -5.00472e-07 0.000161269 4.89631e-09 6.03284e-05
 0.364 -75.0386 -2.04719e-05 0.000221592 -0.000104274 -1.14499e-06 -1.99715e-05 -5.00385e-07 0.000161261 4.89583e-09 6.03253e-05
 0.368 -75.039 -2.04678e-05 0.000221581 -0.000104205 -1.1575e-06 -1.99675e-05 -5.00297e-07 0.000161254 4.89535e-09 6.03221e-05
 0.372 -75.0394 -2.04637e-05 0.000221571 -0.000104134 -1.17001e-06 -1.99635e-05 -5.00209e-07 0.000161247 4.89486e-09 6.0319e-05
 0.376 -75.0398 -2.04595e-05 0.00022156 -0.000104062 -1.1825e-06 -1.99594e-05 -5.0012e-07 0.00016124 4.89437e-09 6.03158e-05
 0.38 -75.0402 -2.04554e-05 0.00022155 -0.000103988 -1.19499e-06 -1.99554e-05 -5.00031e-07 0.000161233 4.89389e-09 6.03127e-05
 0.384 -75.0407 -2.04513e-05 0.00022154 -0.000103914 -1.20747e-06 -1.99514e-05 -4.99941e-07 0.000161225 4.8934e-09 6.03095e-05
 0.388 -75.0411 -2.04472e-05 0.000221529 -0.000103838 -1.21994e-06 -1.99473e-05 -4.99851e-07 0.000161218 4.89291e-09 6.03064e-05
 0.392 -75.0415 -2.04431e-05 0.000221519 -0.000103762 -1.2324e-06 -1.99433e-05 -4.9976e-07 0.000161211 4.89241e-09 6.03032e-05
 0.396 -75.0419 -2.0439e-05 0.000221509 -0.000103684 -1.24485e-06 -1.99393e-05 -4.99669e-07 0.000161204 4.89192e-09 6.03e-05
 0.4 -75.0423 -2.04349e-05 0.000221498 -0.000103605 -1.25729e-06 -1.99353e-05 -4.99578e-07 0.000161197 4.89143e-09 6.02969e-05
 0.404 -75.0427 -2.04308e-05 0.000221488 -0.000103526 -1.26972e-06 -1.99313e-05 -4.99485e-07 0.000161189 4.89093e-09 6.02937e-05
 0.408 -75.0432 -2.04267e-05 0.000221478 -0.000103445 -1.28215e-06 -1.99273e-05 -4.99393e-07 0.000161182 4.89043e-09 6.02905e-05
 0.412 -75.0436 -2.04226e-05 0.000221467 -0.000103363 -1.29456e-06 -1.99233e-05 -4.993e-07 0.000161175 4.88994e-09 6.02874e-05
 0.416 -75.044 -2.04185e-05 0.000221457 -0.000103281 -1.30696e-06 -1.99193e-05 -4.99206e-07 0.000161168 4.88944e-09 6.02842e-05
 0.42 -75.0444 -2.04144e-05 0.000221446 -0.000103197 -1.31936e-06 -1.99153e-05 -4.99113e-07 0.00016116 4.88894e-09 6.0281e-05
 0.424 -75.0448 -2.04103e-05 0.000221436 -0.000103113 -1.33174e-06 -1.99113e-05 -4.99018e-07 0.000161153 4.88844e-09 6.02778e-05
 0.428 -75.0452 -2.04062e-05 0.000221426 -0.000103028 -1.34412e-06 -1.99073e-05 -4.98924e-07 0.000161146 4.88793e-09 6.02746e-05
 0.432 -75.0456 -2.04021e-05 0.000221415 -0.000102942 -1.35648e-06 -1.99033e-05 -4.98829e-07 0.000161139 4.88743e-09 6.02714e-05
 0.436 -75.046 -2.03981e-05 0.000221405 -0.000102855 -1.36883e-06 -1.98993e-05 -4.98733e-07 0.000161132 4.88692e-09 6.02682e-05
 0.44 -75.0465 -2.0394e-05 0.000221394 -0.000102768 -1.38117e-06 -1.98953e-05 -4.98637e-07 0.000161124 4.88642e-09 6.0265e-05
 0.444 -75.0469 -2.03899e-05 0.000221384 -0.000102679 -1.39351e-06 -1.98914e-05 -4.98541e-07 0.000161117 4.88591e-09 6.02618e-05
 0.448 -75.0473 -2.03858e-05 0.000221374 -0.00010259 -1.40583e-06 -1.98874e-05 -4.98444e-07 0.00016111 4.88541e-09 6.02586e-05
 0.452 -75.0477 -2.03818e-05 0.000221363 -0.000102501 -1.41814e-06 -1.98834e-05 -4.98347e-07 0.000161103 4.8849e-09 6.02554e-05
 0.456 -75.0481 -2.03777e-05 0.000221353 -0.00010241 -1.43044e-06 -1.98795e-05 -4.9825e-07 0.000161096 4.88439e-09 6.02522e-05
 0.46 -75.0485 -2.03737e-05 0.000221342 -0.000102319 -1.44273e-06 -1.98755e-05 -4.98152e-07 0.000161089 4.88388e-09 6.0249e-05
 0.464 -75.0489 -2.03696e-05 0.000221332 -0.000102227 -1.45501e-06 -1.98716e-05 -4.98054e-07 0.000161081 4.88337e-09 6.02457e-05
 0.468 -75.0493 -2.03656e-05 0.000221322 -0.000102135 -1.46727e-06 -1.98676e-05 -4.97955e-07 0.000161074 4.88285e-09 6.02425e-05
 0.472 -75.0497 -2.03615e-05 0.000221311 -0.000102042 -1.47953e-06 -1.98637e-05 -4.97857e-07 0.000161067 4.88234e-09 6.02393e-05
 0.476 -75.0501 -2.03575e-05 0.000221301 -0.000101948 -1.49178e-06 -1.98597e-05 -4.97757e-07 0.00016106 4.88183e-09 6.02361e-05
 0.48 -75.0505 -2.03535e-05 0.00022129 -0.000101854 -1.50401e-06 -1.98558e-05 -4.97658e-07 0.000161053 4.88131e-09 6.02328e-05
 0.484 -75.0509 -2.03494e-05 0.00022128 -0.000101759 -1.51623e-06 -1.98519e-05 -4.97558e-07 0.000161045 4.8808e-09 6.02296e-05
 0.488 -75.0514 -2.03454e-05 0.000221269 -0.000101664 -1.52844e-06 -1.98479e-05 -4.97458e-07 0.000161038 4.88028e-09 6.02264e-05
 0.492 -75.0518 -2.03414e-05 0.000221259 -0.000101568 -1.54064e-06 -1.9844e-05 -4.97357e-07 0.000161031 4.87976e-09 6.02231e-05
 0.496 -75.0522 -2.03374e-05 0.000221249 -0.000101471 -1.55283e-06 -1.98401e-05 -4.97257e-07 0.000161024 4.87925e-09 6.02199e-05
 0.5 -75.0526 -2.03333e-05 0.000221238 -0.000101374 -1.56501e-06 -1.98362e-05 -4.97156e-07 0.000161017 4.87873e-09 6.02166e-05
 0.504 -75.053 -2.03293e-05 0.000221228 -0.000101277 -1.57717e-06 -1.98323e-05 -4.97054e-07 0.000161009 4.87821e-09 6.02134e-05
 0.508 -75.0534 -2.03253e-05 0.000221217 -0.000101179 -1.58932e-06 -1.98284e-05 -4.96952e-07 0.000161002 4.87769e-09 6.02101e-05
 0.512 -75.0538 -2.03213e-05 0.000221207 -0.000101081 -1.60147e-06 -1.98245e-05 -4.9685e-07 0.000160995 4.87717e-09 6.02069e-05
 0.516 -75.0542 -2.03173e-05 0.000221196 -0.000100982 -1.6136e-06 -1.98206e-05 -4.96748e-07 0.000160988 4.87665e-09 6.02036e-05
 0.52 -75.0546 -2.03133e-05 0.000221186 -0.000100882 -1.62571e-06 -1.98167e-05 -4.96646e-07 0.000160981 4.87613e-09 6.02004e-05
 0.524 -75.055 -2.03094e-05 0.000221176 -0.000100783 -1.63782e-06 -1.98128e-05 -4.96543e-07 0.000160974 4.87561e-09 6.01971e-05
 0.528 -75.0554 -2.03054e-05 0.000221165 -0.000100683 -1.64991e-06 -1.98089e-05 -4.9644e-07 0.000160966 4.87508e-09 6.01939e-05
 0.532 -75.0558 -2.03014e-05 0.000221155 -0.000100582 -1.662e-06 -1.98051e-05 -4.96336e-07 0.000160959 4.87456e-09 6.01906e-05
 0.536 -75.0562 -2.02974e-05 0.000221144 -0.000100481 -1.67407e-06 -1.98012e-05 -4.96233e-07 0.000160952 4.87404e-09 6.01873e-05
 0.54 -75.0566 -2.02935e-05 0.000221134 -0.00010038 -1.68612e-06 -1.97973e-05 -4.96129e-07 0.000160945 4.87351e-09 6.01841e-05
 0.544 -75.057 -2.02895e-05 0.000221123 -0.000100278 -1.69817e-06 -1.97935e-05 -4.96025e-07 0.000160938 4.87299e-09 6.01808e-05
 0.548 -75.0574 -2.02855e-05 0.000221113 -0.000100176 -1.7102e-06 -1.97896e-05 -4.9592e-07 0.000160931 4.87246e-09 6.01775e-05
 0.552 -75.0578 -2.02816e-05 0.000221103 -0.000100073 -1.72222e-06 -1.97858e-05 -4.95816e-07 0.000160923 4.87193e-09 6.01742e-05
 0.556 -75.0582 -2.02776e-05 0.000221092 -9.99705e-05 -1.73423e-06 -1.97819e-05 -4.95711e-07 0.000160916 4.87141e-09 6.0171e-05
 0.56 -75.0586 -2.02737e-05 0.000221082 -9.98673e-05 -1.74623e-06 -1.97781e-05 -4.95606e-07 0.000160909 4.87088e-09 6.01677e-05
 0.564 -75.059 -2.02697e-05 0.000221071 -9.97638e-05 -1.75821e-06 -1.97742e-05 -4.955e-07 0.000160902 4.87035e-09 6.01644e-05
 0.568 -75.0594 -2.02658e-05 0.000221061 -9.96601e-05 -1.77018e-06 -1.97704e-05 -4.95395e-07 0.000160895 4.86982e-09 6.01611e-05
 0.572 -75.0598 -2.02619e-05 0.00022105 -9.9556e-05 -1.78214e-06 -1.97666e-05 -4.95289e-07 0.000160888 4.8693e-09 6.01578e-05
 0.576 -75.0602 -2.02579e-05 0.00022104 -9.94516e-05 -1.79409e-06 -1.97628e-05 -4.95183e-07 0.000160881 4.86877e-09 6.01545e-05
 0.58 -75.0606 -2.0254e-05 0.00022103 -9.93469e-05 -1.80602e-06 -1.97589e-05 -4.95077e-07 0.000160873 4.86824e-09 6.01513e-05
 0.584 -75.061 -2.02501e-05 0.000221019 -9.92419e-05 -1.81795e-06 -1.97551e-05 -4.9497e-07 0.000160866 4.86771e-09 6.0148e-05
 0.588 -75.0614 -2.02462e-05 0.000221009 -9.91367e-05 -1.82985e-06 -1.97513e-05 -4.94864e-07 0.000160859 4.86718e-09 6.01447e-05
 0.592 -75.0618 -2.02423e-05 0.000220998 -9.90312e-05 -1.84175e-06 -1.97475e-05 -4.94757e-07 0.000160852 4.86665e-09 6.01414e-05
 0.596 -75.0622 -2.02384e-05 0.000220988 -9.89254e-05 -1.85363e-06 -1.97437e-05 -4.9465e-07 0.000160845 4.86612e-09 6.01381e-05
 0.6 -75.0626 -2.02345e-05 0.000220977 -9.88194e-05 -1.86551e-06 -1.97399e-05 -4.94543e-07 0.000160838 4.86559e-09 6.01348e-05
 0.604 -75.063 -2.02306e-05 0.000220967 -9.87131e-05 -1.87736e-06 -1.97361e-05 -4.94435e-07 0.000160831 4.86506e-09 6.01315e-05
 0.608 -75.0634 -2.02267e-05 0.000220957 -9.86066e-05 -1.88921e-06 -1.97324e-05 -4.94328e-07 0.000160824 4.86452e-09 6.01282e-05
 0.612 -75.0638 -2.02228e-05 0.000220946 -9.84999e-05 -1.90104e-06 -1.97286e-05 -4.9422e-07 0.000160816 4.86399e-09 6.01249e-05
 0.616 -75.0642 -2.02189e-05 0.000220936 -9.83929e-05 -1.91286e-06 -1.97248e-05 -4.94112e-07 0.000160809 4.86346e-09 6.01216e-05
 0.62 -75.0645 -2.02151e-05 0.000220925 -9.82858e-05 -1.92467e-06 -1.9721e-05 -4.94004e-07 0.000160802 4.86293e-09 6.01182e-05
 0.624 -75.0649 -2.02112e-05 0.000220915 -9.81784e-05 -1.93646e-06 -1.97173e-05 -4.93896e-07 0.000160795 4.8624e-09 6.01149e-05
 0.628 -75.0653 -2.02073e-05 0.000220905 -9.80708e-05 -1.94825e-06 -1.97135e-05 -4.93787e-07 0.000160788 4.86186e-09 6.01116e-05
 0.632 -75.0657 -2.02035e-05 0.000220894 -9.7963e-05 -1.96001e-06 -1.97098e-05 -4.93679e-07 0.000160781 4.86133e-09 6.01083e-05
 0.636 -75.0661 -2.01996e-05 0.000220884 -9.78551e-05 -1.97177e-06 -1.9706e-05 -4.9357e-07 0.000160774 4.8608e-09 6.0105e-05
 0.64 -75.0665 -2.01958e-05 0.000220873 -9.77469e-05 -1.98351e-06 -1.97023e-05 -4.93461e-07 0.000160767 4.86026e-09 6.01017e-05
 0.644 -75.0669 -2.01919e-05 0.000220863 -9.76386e-05 -1.99524e-06 -1.96986e-05 -4.93352e-07 0.00016076 4.85973e-09 6.00984e-05
 0.648 -75.0673 -2.01881e-05 0.000220852 -9.75301e-05 -2.00696e-06 -1.96948e-05 -4.93243e-07 0.000160753 4.85919e-09 6.0095e-05
 0.652 -75.0677 -2.01842e-05 0.000220842 -9.74214e-05 -2.01866e-06 -1.96911e-05 -4.93134e-07 0.000160745 4.85866e-09 6.00917e-05
 0.656 -75.0681 -2.01804e-05 0.000220832 -9.73126e-05 -2.03035e-06 -1.96874e-05 -4.93024e-07 0.000160738 4.85813e-09 6.00884e-05
 0.66 -75.0685 -2.01766e-05 0.000220821 -9.72036e-05 -2.04203e-06 -1.96837e-05 -4.92915e-07 0.000160731 4.85759e-09 6.00851e-05
 0.664 -75.0688 -2.01728e-05 0.000220811 -9.70945e-05 -2.05369e-06 -1.968e-05 -4.92805e-07 0.000160724 4.85706e-09 6.00818e-05
 0.668 -75.0692 -2.0169e-05 0.0002208 -9.69852e-05 -2.06535e-06 -1.96763e-05 -4.92695e-07 0.000160717 4.85652e-09 6.00784e-05
 0.672 -75.0696 -2.01651e-05 0.00022079 -9.68758e-05 -2.07698e-06 -1.96726e-05 -4.92586e-07 0.00016071 4.85599e-09 6.00751e-05
 0.676 -75.07 -2.01613e-05 0.00022078 -9.67662e-05 -2.08861e-06 -1.96689e-05 -4.92475e-07 0.000160703 4.85545e-09 6.00718e-05
