16273 12
 0.116 -74.998 -1.55219e-07 9.7924e-05 2.517e-05 5.63678e-08 3.2512e-05 6.5412e-05 -1.25787e-07 -4.76227e-12 -1.25782e-07 -7.25526e-05
 0.12 -74.9979 -1.55224e-07 9.79252e-05 2.54726e-05 5.93882e-08 3.25125e-05 6.54127e-05 -1.25787e-07 -4.76228e-12 -1.25782e-07 -7.25524e-05
 0.124 -74.9978 -1.5523e-07 9.79264e-05 2.57653e-05 6.24449e-08 3.2513e-05 6.54134e-05 -1.25787e-07 -4.7623e-12 -1.25782e-07 -7.25521e-05
 0.128 -74.9977 -1.55236e-07 9.79277e-05 2.60486e-05 6.55367e-08 3.25136e-05 6.54141e-05 -1.25787e-07 -4.76231e-12 -1.25782e-07 -7.25519e-05
 0.132 -74.9976 -1.55242e-07 9.7929e-05 2.63231e-05 6.86626e-08 3.25142e-05 6.54148e-05 -1.25787e-07 -4.76233e-12 -1.25782e-07 -7.25516e-05
 0.136 -74.9975 -1.55249e-07 9.79303e-05 2.65892e-05 7.18214e-08 3.25147e-05 6.54156e-05 -1.25787e-07 -4.76235e-12 -1.25782e-07 -7.25514e-05
 0.14 -74.9974 -1.55255e-07 9.79316e-05 2.68472e-05 7.50121e-08 3.25153e-05 6.54163e-05 -1.25786e-07 -4.76237e-12 -1.25782e-07 -7.25511e-05
 0.144 -74.9973 -1.55262e-07 9.79329e-05 2.70977e-05 7.82337e-08 3.25159e-05 6.5417e-05 -1.25786e-07 -4.76239e-12 -1.25782e-07 -7.25509e-05
 0.148 -74.9972 -1.55269e-07 9.79343e-05 2.7341e-05 8.14855e-08 3.25165e-05 6.54178e-05 -1.25786e-07 -4.76241e-12 -1.25782e-07 -7.25506e-05
 0.152 -74.9971 -1.55275e-07 9.79357e-05 2.75774e-05 8.47664e-08 3.25171e-05 6.54186e-05 -1.25786e-07 -4.76244e-12 -1.25781e-07 -7.25503e-05
 0.156 -74.997 -1.55282e-07 9.79371e-05 2.78073e-05 8.80757e-08 3.25177e-05 6.54194e-05 -1.25786e-07 -4.76246e-12 -1.25781e-07 -7.25501e-05
 0.16 -74.9968 -1.55289e-07 9.79385e-05 2.80309e-05 9.14125e-08 3.25183e-05 6.54201e-05 -1.25786e-07 -4.76249e-12 -1.25781e-07 -7.25498e-05
 0.164 -74.9967 -1.55297e-07 9.79399e-05 2.82485e-05 9.47762e-08 3.2519e-05 6.54209e-05 -1.25786e-07 -4.76251e-12 -1.25781e-07 -7.25495e-05
 0.168 -74.9966 -1.55304e-07 9.79413e-05 2.84605e-05 9.81661e-08 3.25196e-05 6.54217e-05 -1.25786e-07 -4.76254e-12 -1.25781e-07 -7.25492e-05
 0.172 -74.9965 -1.55311e-07 9.79428e-05 2.8667e-05 1.01581e-07 3.25203e-05 6.54225e-05 -1.25786e-07 -4.76257e-12 -1.25781e-07 -7.2549e-05
 0.176 -74.9964 -1.55319e-07 9.79443e-05 2.88682e-05 1.05021e-07 3.25209e-05 6.54234e-05 -1.25786e-07 -4.7626e-12 -1.25781e-07 -7.25487e-05
 0.18 -74.9963 -1.55326e-07 9.79458e-05 2.90645e-05 1.08486e-07 3.25216e-05 6.54242e-05 -1.25786e-07 -4.76263e-12 -1.25781e-07 -7.25484e-05
 0.184 -74.9962 -1.55334e-07 9.79473e-05 2.9256e-05 1.11973e-07 3.25223e-05 6.5425e-05 -1.25785e-07 -4.76266e-12 -1.25781e-07 -7.25481e-05
 0.188 -74.996 -1.55342e-07 9.79488e-05 2.94429e-05 1.15484e-07 3.2523e-05 6.54258e-05 -1.25785e-07 -4.76269e-12 -1.25781e-07 -7.25478e-05
 0.192 -74.9959 -1.5535e-07 9.79503e-05 2.96254e-05 1.19017e-07 3.25237e-05 6.54267e-05 -1.25785e-07 -4.76273e-12 -1.25781e-07 -7.25476e-05
 0.196 -74.9958 -1.55358e-07 9.79519e-05 2.98037e-05 1.22572e-07 3.25244e-05 6.54275e-05 -1.25785e-07 -4.76276e-12 -1.2578e-07 -7.25473e-05
 0.2 -74.9957 -1.55366e-07 9.79535e-05 2.99779e-05 1.26149e-07 3.25251e-05 6.54284e-05 -1.25785e-07 -4.7628e-12 -1.2578e-07 -7.2547e-05
 0.204 -74.9956 -1.55374e-07 9.7955e-05 3.01482e-05 1.29746e-07 3.25258e-05 6.54293e-05 -1.25785e-07 -4.76283e-12 -1.2578e-07 -7.25467e-05
 0.208 -74.9954 -1.55382e-07 9.79566e-05 3.03147e-05 1.33364e-07 3.25265e-05 6.54301e-05 -1.25785e-07 -4.76287e-12 -1.2578e-07 -7.25464e-05
 0.212 -74.9953 -1.55391e-07 9.79583e-05 3.04777e-05 1.37002e-07 3.25273e-05 6.5431e-05 -1.25785e-07 -4.76291e-12 -1.2578e-07 -7.25461e-05
 0.216 -74.9952 -1.55399e-07 9.79599e-05 3.06371e-05 1.40659e-07 3.2528e-05 6.54319e-05 -1.25785e-07 -4.76295e-12 -1.2578e-07 -7.25458e-05
 0.22 -74.9951 -1.55407e-07 9.79615e-05 3.07933e-05 1.44335e-07 3.25288e-05 6.54328e-05 -1.25785e-07 -4.76299e-12 -1.2578e-07 -7.25455e-05
 0.224 -74.9949 -1.55416e-07 9.79632e-05 3.09462e-05 1.4803e-07 3.25295e-05 6.54337e-05 -1.25785e-07 -4.76304e-12 -1.2578e-07 -7.25452e-05
 0.228 -74.9948 -1.55424e-07 9.79649e-05 3.1096e-05 1.51744e-07 3.25303e-05 6.54346e-05 -1.25785e-07 -4.76308e-12 -1.2578e-07 -7.25449e-05
 0.232 -74.9947 -1.55433e-07 9.79665e-05 3.12427e-05 1.55476e-07 3.25311e-05 6.54355e-05 -1.25785e-07 -4.76313e-12 -1.2578e-07 -7.25446e-05
 0.236 -74.9946 -1.55442e-07 9.79682e-05 3.13866e-05 1.59225e-07 3.25318e-05 6.54364e-05 -1.25785e-07 -4.76317e-12 -1.2578e-07 -7.25443e-05
 0.24 -74.9944 -1.55451e-07 9.797e-05 3.15277e-05 1.62991e-07 3.25326e-05 6.54373e-05 -1.25785e-07 -4.76322e-12 -1.2578e-07 -7.2544e-05
 0.244 -74.9943 -1.55459e-07 9.79717e-05 3.16661e-05 1.66774e-07 3.25334e-05 6.54382e-05 -1.25785e-07 -4.76327e-12 -1.2578e-07 -7.25437e-05
 0.248 -74.9942 -1.55468e-07 9.79734e-05 3.18019e-05 1.70574e-07 3.25342e-05 6.54392e-05 -1.25785e-07 -4.76332e-12 -1.2578e-07 -7.25434e-05
 0.252 -74.9941 -1.55477e-07 9.79752e-05 3.19351e-05 1.74391e-07 3.25351e-05 6.54401e-05 -1.25784e-07 -4.76337e-12 -1.2578e-07 -7.2543e-05
 0.256 -74.9939 -1.55486e-07 9.79769e-05 3.2066e-05 1.78223e-07 3.25359e-05 6.54411e-05 -1.25784e-07 -4.76342e-12 -1.2578e-07 -7.25427e-05
 0.26 -74.9938 -1.55495e-07 9.79787e-05 3.21944e-05 1.82071e-07 3.25367e-05 6.5442e-05 -1.25784e-07 -4.76347e-12 -1.2578e-07 -7.25424e-05
 0.264 -74.9937 -1.55504e-07 9.79805e-05 3.23206e-05 1.85934e-07 3.25375e-05 6.5443e-05 -1.25784e-07 -4.76353e-12 -1.2578e-07 -7.25421e-05
 0.268 -74.9935 -1.55514e-07 9.79823e-05 3.24445e-05 1.89812e-07 3.25384e-05 6.54439e-05 -1.25784e-07 -4.76358e-12 -1.2578e-07 -7.25418e-05
 0.272 -74.9934 -1.55523e-07 9.79841e-05 3.25663e-05 1.93706e-07 3.25392e-05 6.54449e-05 -1.25784e-07 -4.76364e-12 -1.2578e-07 -7.25415e-05
 0.276 -74.9933 -1.55532e-07 9.7986e-05 3.2686e-05 1.97614e-07 3.25401e-05 6.54459e-05 -1.25784e-07 -4.7637e-12 -1.2578e-07 -7.25412e-05
 0.28 -74.9932 -1.55542e-07 9.79878e-05 3.28037e-05 2.01536e-07 3.2541e-05 6.54468e-05 -1.25784e-07 -4.76376e-12 -1.25779e-07 -7.25408e-05
 0.284 -74.993 -1.55551e-07 9.79897e-05 3.29194e-05 2.05473e-07 3.25418e-05 6.54478e-05 -1.25784e-07 -4.76382e-12 -1.25779e-07 -7.25405e-05
 0.288 -74.9929 -1.5556e-07 9.79915e-05 3.30332e-05 2.09423e-07 3.25427e-05 6.54488e-05 -1.25784e-07 -4.76388e-12 -1.25779e-07 -7.25402e-05
 0.292 -74.9928 -1.5557e-07 9.79934e-05 3.31452e-05 2.13387e-07 3.25436e-05 6.54498e-05 -1.25784e-07 -4.76394e-12 -1.25779e-07 -7.25399e-05
 0.296 -74.9926 -1.55579e-07 9.79953e-05 3.32554e-05 2.17364e-07 3.25445e-05 6.54508e-05 -1.25784e-07 -4.764e-12 -1.25779e-07 -7.25395e-05
 0.3 -74.9925 -1.55589e-07 9.79972e-05 3.33638e-05 2.21355e-07 3.25454e-05 6.54518e-05 -1.25784e-07 -4.76407e-12 -1.25779e-07 -7.25392e-05
 0.304 -74.9924 -1.55599e-07 9.79991e-05 3.34706e-05 2.25359e-07 3.25463e-05 6.54528e-05 -1.25784e-07 -4.76414e-12 -1.25779e-07 -7.25389e-05
 0.308 -74.9922 -1.55608e-07 9.8001e-05 3.35757e-05 2.29375e-07 3.25472e-05 6.54538e-05 -1.25784e-07 -4.7642e-12 -1.25779e-07 -7.25386e-05
 0.312 -74.9921 -1.55618e-07 9.8003e-05 3.36791e-05 2.33404e-07 3.25481e-05 6.54548e-05 -1.25784e-07 -4.76427e-12 -1.25779e-07 -7.25382e-05
 0.316 -74.992 -1.55628e-07 9.80049e-05 3.37811e-05 2.37446e-07 3.25491e-05 6.54559e-05 -1.25784e-07 -4.76434e-12 -1.25779e-07 -7.25379e-05
 0.32 -74.9918 -1.55637e-07 9.80069e-05 3.38815e-05 2.41499e-07 3.255e-05 6.54569e-05 -1.25784e-07 -4.76441e-12 -1.25779e-07 -7.25376e-05
 0.324 -74.9917 -1.55647e-07 9.80089e-05 3.39804e-05 2.45565e-07 3.25509e-05 6.54579e-05 -1.25784e-07 -4.76448e-12 -1.25779e-07 -7.25372e-05
 0.328 -74.9915 -1.55657e-07 9.80108e-05 3.40779e-05 2.49643e-07 3.25519e-05 6.5459e-05 -1.25784e-07 -4.76456e-12 -1.25779e-07 -7.25369e-05
 0.332 -74.9914 -1.55667e-07 9.80128e-05 3.41739e-05 2.53732e-07 3.25528e-05 6.546e-05 -1.25784e-07 -4.76463e-12 -1.25779e-07 -7.25366e-05
 0.336 -74.9913 -1.55677e-07 9.80148e-05 3.42687e-05 2.57833e-07 3.25538e-05 6.5461e-05 -1.25784e-07 -4.7647e-12 -1.25779e-07 -7.25362e-05
 0.34 -74.9911 -1.55687e-07 9.80169e-05 3.4362e-05 2.61945e-07 3.25548e-05 6.54621e-05 -1.25784e-07 -4.76478e-12 -1.25779e-07 -7.25359e-05
 0.344 -74.991 -1.55697e-07 9.80189e-05 3.44541e-05 2.66069e-07 3.25557e-05 6.54632e-05 -1.25784e-07 -4.76486e-12 -1.25779e-07 -7.25356e-05
 0.348 -74.9909 -1.55707e-07 9.80209e-05 3.45449e-05 2.70203e-07 3.25567e-05 6.54642e-05 -1.25784e-07 -4.76494e-12 -1.25779e-07 -7.25352e-05
 0.352 -74.9907 -1.55717e-07 9.8023e-05 3.46345e-05 2.74349e-07 3.25577e-05 6.54653e-05 -1.25784e-07 -4.76502e-12 -1.25779e-07 -7.25349e-05
 0.356 -74.9906 -1.55727e-07 9.80251e-05 3.47228e-05 2.78505e-07 3.25587e-05 6.54664e-05 -1.25784e-07 -4.7651e-12 -1.25779e-07 -7.25345e-05
 0.36 -74.9904 -1.55737e-07 9.80271e-05 3.481e-05 2.82671e-07 3.25597e-05 6.54674e-05 -1.25784e-07 -4.76518e-12 -1.25779e-07 -7.25342e-05
 0.364 -74.9903 -1.55748e-07 9.80292e-05 3.4896e-05 2.86849e-07 3.25607e-05 6.54685e-05 -1.25784e-07 -4.76526e-12 -1.2578e-07 -7.25339e-05
 0.368 -74.9902 -1.55758e-07 9.80313e-05 3.49809e-05 2.91036e-07 3.25617e-05 6.54696e-05 -1.25784e-07 -4.76535e-12 -1.2578e-07 -7.25335e-05
 0.372 -74.99 -1.55768e-07 9.80334e-05 3.50647e-05 2.95234e-07 3.25627e-05 6.54707e-05 -1.25784e-07 -4.76543e-12 -1.2578e-07 -7.25332e-05
 0.376 -74.9899 -1.55778e-07 9.80355e-05 3.51474e-05 2.99442e-07 3.25638e-05 6.54718e-05 -1.25784e-07 -4.76552e-12 -1.2578e-07 -7.25328e-05
 0.38 -74.9897 -1.55789e-07 9.80377e-05 3.5229e-05 3.03659e-07 3.25648e-05 6.54729e-05 -1.25784e-07 -4.76561e-12 -1.2578e-07 -7.25325e-05
 0.384 -74.9896 -1.55799e-07 9.80398e-05 3.53097e-05 3.07887e-07 3.25658e-05 6.5474e-05 -1.25784e-07 -4.7657e-12 -1.2578e-07 -7.25321e-05
 0.388 -74.9895 -1.55809e-07 9.80419e-05 3.53893e-05 3.12124e-07 3.25669e-05 6.54751e-05 -1.25785e-07 -4.76579e-12 -1.2578e-07 -7.25318e-05
 0.392 -74.9893 -1.5582e-07 9.80441e-05 3.54679e-05 3.16371e-07 3.25679e-05 6.54762e-05 -1.25785e-07 -4.76588e-12 -1.2578e-07 -7.25314e-05
 0.396 -74.9892 -1.5583e-07 9.80463e-05 3.55456e-05 3.20627e-07 3.2569e-05 6.54773e-05 -1.25785e-07 -4.76597e-12 -1.2578e-07 -7.25311e-05
 0.4 -74.989 -1.55841e-07 9.80484e-05 3.56223e-05 3.24892e-07 3.257e-05 6.54784e-05 -1.25785e-07 -4.76607e-12 -1.2578e-07 -7.25307e-05
 0.404 -74.9889 -1.55851e-07 9.80506e-05 3.56981e-05 3.29167e-07 3.25711e-05 6.54795e-05 -1.25785e-07 -4.76616e-12 -1.2578e-07 -7.25304e-05
 0.408 -74.9887 -1.55862e-07 9.80528e-05 3.5773e-05 3.33451e-07 3.25722e-05 6.54807e-05 -1.25785e-07 -4.76626e-12 -1.2578e-07 -7.253e-05
 0.412 -74.9886 -1.55872e-07 9.8055e-05 3.5847e-05 3.37744e-07 3.25732e-05 6.54818e-05 -1.25785e-07 -4.76636e-12 -1.2578e-07 -7.25297e-05
 0.416 -74.9885 -1.55883e-07 9.80573e-05 3.59202e-05 3.42045e-07 3.25743e-05 6.54829e-05 -1.25785e-07 -4.76645e-12 -1.2578e-07 -7.25293e-05
 0.42 -74.9883 -1.55893e-07 9.80595e-05 3.59925e-05 3.46356e-07 3.25754e-05 6.54841e-05 -1.25785e-07 -4.76655e-12 -1.2578e-07 -7.2529e-05
 0.424 -74.9882 -1.55904e-07 9.80617e-05 3.60639e-05 3.50675e-07 3.25765e-05 6.54852e-05 -1.25785e-07 -4.76665e-12 -1.2578e-07 -7.25286e-05
 0.428 -74.988 -1.55915e-07 9.8064e-05 3.61346e-05 3.55002e-07 3.25776e-05 6.54864e-05 -1.25785e-07 -4.76676e-12 -1.2578e-07 -7.25283e-05
 0.432 -74.9879 -1.55925e-07 9.80662e-05 3.62044e-05 3.59338e-07 3.25787e-05 6.54875e-05 -1.25785e-07 -4.76686e-12 -1.2578e-07 -7.25279e-05
 0.436 -74.9877 -1.55936e-07 9.80685e-05 3.62735e-05 3.63683e-07 3.25798e-05 6.54887e-05 -1.25785e-07 -4.76696e-12 -1.2578e-07 -7.25275e-05
 0.44 -74.9876 -1.55947e-07 9.80708e-05 3.63418e-05 3.68036e-07 3.2581e-05 6.54898e-05 -1.25785e-07 -4.76707e-12 -1.25781e-07 -7.25272e-05
 0.444 -74.9874 -1.55958e-07 9.80731e-05 3.64093e-05 3.72397e-07 3.25821e-05 6.5491e-05 -1.25785e-07 -4.76717e-12 -1.25781e-07 -7.25268e-05
 0.448 -74.9873 -1.55968e-07 9.80754e-05 3.64761e-05 3.76766e-07 3.25832e-05 6.54922e-05 -1.25786e-07 -4.76728e-12 -1.25781e-07 -7.25265e-05
 0.452 -74.9871 -1.55979e-07 9.80777e-05 3.65422e-05 3.81143e-07 3.25843e-05 6.54933e-05 -1.25786e-07 -4.76739e-12 -1.25781e-07 -7.25261e-05
 0.456 -74.987 -1.5599e-07 9.808e-05 3.66075e-05 3.85528e-07 3.25855e-05 6.54945e-05 -1.25786e-07 -4.7675e-12 -1.25781e-07 -7.25257e-05
 0.46 -74.9869 -1.56001e-07 9.80823e-05 3.66721e-05 3.89921e-07 3.25866e-05 6.54957e-05 -1.25786e-07 -4.76761e-12 -1.25781e-07 -7.25254e-05
 0.464 -74.9867 -1.56012e-07 9.80847e-05 3.67361e-05 3.94322e-07 3.25878e-05 6.54969e-05 -1.25786e-07 -4.76772e-12 -1.25781e-07 -7.2525e-05
 0.468 -74.9866 -1.56023e-07 9.8087e-05 3.67994e-05 3.9873e-07 3.25889e-05 6.54981e-05 -1.25786e-07 -4.76784e-12 -1.25781e-07 -7.25247e-05
 0.472 -74.9864 -1.56034e-07 9.80894e-05 3.6862e-05 4.03146e-07 3.25901e-05 6.54993e-05 -1.25786e-07 -4.76795e-12 -1.25781e-07 -7.25243e-05
 0.476 -74.9863 -1.56045e-07 9.80917e-05 3.6924e-05 4.07569e-07 3.25913e-05 6.55004e-05 -1.25786e-07 -4.76807e-12 -1.25781e-07 -7.25239e-05
 0.48 -74.9861 -1.56056e-07 9.80941e-05 3.69853e-05 4.12e-07 3.25924e-05 6.55016e-05 -1.25786e-07 -4.76818e-12 -1.25782e-07 -7.25236e-05
 0.484 -74.986 -1.56067e-07 9.80965e-05 3.7046e-05 4.16439e-07 3.25936e-05 6.55029e-05 -1.25786e-07 -4.7683e-12 -1.25782e-07 -7.25232e-05
 0.488 -74.9858 -1.56078e-07 9.80989e-05 3.7106e-05 4.20884e-07 3.25948e-05 6.55041e-05 -1.25787e-07 -4.76842e-12 -1.25782e-07 -7.25228e-05
 0.492 -74.9857 -1.56089e-07 9.81013e-05 3.71655e-05 4.25337e-07 3.2596e-05 6.55053e-05 -1.25787e-07 -4.76854e-12 -1.25782e-07 -7.25225e-05
 0.496 -74.9855 -1.561e-07 9.81037e-05 3.72244e-05 4.29797e-07 3.25972e-05 6.55065e-05 -1.25787e-07 -4.76866e-12 -1.25782e-07 -7.25221e-05
 0.5 -74.9854 -1.56111e-07 9.81061e-05 3.72827e-05 4.34264e-07 3.25984e-05 6.55077e-05 -1.25787e-07 -4.76878e-12 -1.25782e-07 -7.25217e-05
 0.504 -74.9852 -1.56122e-07 9.81085e-05 3.73404e-05 4.38737e-07 3.25996e-05 6.55089e-05 -1.25787e-07 -4.76891e-12 -1.25782e-07 -7.25214e-05
 0.508 -74.9851 -1.56133e-07 9.8111e-05 3.73975e-05 4.43218e-07 3.26008e-05 6.55102e-05 -1.25787e-07 -4.76903e-12 -1.25782e-07 -7.2521e-05
 0.512 -74.9849 -1.56144e-07 9.81134e-05 3.74541e-05 4.47706e-07 3.2602e-05 6.55114e-05 -1.25787e-07 -4.76916e-12 -1.25783e-07 -7.25206e-05
 0.516 -74.9848 -1.56155e-07 9.81158e-05 3.75101e-05 4.52201e-07 3.26032e-05 6.55126e-05 -1.25787e-07 -4.76929e-12 -1.25783e-07 -7.25202e-05
 0.52 -74.9846 -1.56166e-07 9.81183e-05 3.75656e-05 4.56702e-07 3.26045e-05 6.55139e-05 -1.25788e-07 -4.76941e-12 -1.25783e-07 -7.25199e-05
 0.524 -74.9845 -1.56178e-07 9.81208e-05 3.76205e-05 4.6121e-07 3.26057e-05 6.55151e-05 -1.25788e-07 -4.76954e-12 -1.25783e-07 -7.25195e-05
 0.528 -74.9843 -1.56189e-07 9.81233e-05 3.76749e-05 4.65724e-07 3.26069e-05 6.55163e-05 -1.25788e-07 -4.76967e-12 -1.25783e-07 -7.25191e-05
 0.532 -74.9842 -1.562e-07 9.81258e-05 3.77288e-05 4.70245e-07 3.26082e-05 6.55176e-05 -1.25788e-07 -4.7698e-12 -1.25783e-07 -7.25188e-05
 0.536 -74.984 -1.56211e-07 9.81283e-05 3.77822e-05 4.74772e-07 3.26094e-05 6.55188e-05 -1.25788e-07 -4.76994e-12 -1.25783e-07 -7.25184e-05
 0.54 -74.9839 -1.56223e-07 9.81308e-05 3.78351e-05 4.79306e-07 3.26107e-05 6.55201e-05 -1.25788e-07 -4.77007e-12 -1.25784e-07 -7.2518e-05
 0.544 -74.9837 -1.56234e-07 9.81333e-05 3.78876e-05 4.83847e-07 3.26119e-05 6.55214e-05 -1.25788e-07 -4.7702e-12 -1.25784e-07 -7.25176e-05
 0.548 -74.9836 -1.56245e-07 9.81358e-05 3.79395e-05 4.88393e-07 3.26132e-05 6.55226e-05 -1.25789e-07 -4.77034e-12 -1.25784e-07 -7.25173e-05
 0.552 -74.9834 -1.56257e-07 9.81383e-05 3.79909e-05 4.92946e-07 3.26144e-05 6.55239e-05 -1.25789e-07 -4.77048e-12 -1.25784e-07 -7.25169e-05
 0.556 -74.9833 -1.56268e-07 9.81409e-05 3.80419e-05 4.97505e-07 3.26157e-05 6.55251e-05 -1.25789e-07 -4.77061e-12 -1.25784e-07 -7.25165e-05
 0.56 -74.9831 -1.56279e-07 9.81434e-05 3.80924e-05 5.0207e-07 3.2617e-05 6.55264e-05 -1.25789e-07 -4.77075e-12 -1.25784e-07 -7.25161e-05
 0.564 -74.983 -1.56291e-07 9.8146e-05 3.81425e-05 5.06641e-07 3.26183e-05 6.55277e-05 -1.25789e-07 -4.77089e-12 -1.25784e-07 -7.25157e-05
 0.568 -74.9828 -1.56302e-07 9.81485e-05 3.81921e-05 5.11218e-07 3.26196e-05 6.5529e-05 -1.25789e-07 -4.77103e-12 -1.25785e-07 -7.25154e-05
 0.572 -74.9827 -1.56313e-07 9.81511e-05 3.82413e-05 5.15801e-07 3.26209e-05 6.55303e-05 -1.2579e-07 -4.77118e-12 -1.25785e-07 -7.2515e-05
 0.576 -74.9825 -1.56325e-07 9.81537e-05 3.829e-05 5.2039e-07 3.26221e-05 6.55315e-05 -1.2579e-07 -4.77132e-12 -1.25785e-07 -7.25146e-05
 0.58 -74.9823 -1.56336e-07 9.81563e-05 3.83383e-05 5.24985e-07 3.26234e-05 6.55328e-05 -1.2579e-07 -4.77146e-12 -1.25785e-07 -7.25142e-05
