16273 10
 0.152 -74.9598 -2.03749e-09 2.82091e-06 0.000510585 1.17497e-06 -2.03749e-09 2.4923e-06 3.28614e-07 -0.000542535
 0.156 -74.9588 -2.03848e-09 2.82126e-06 0.000509684 1.2056e-06 -2.03848e-09 2.49261e-06 3.28652e-07 -0.000542516
 0.16 -74.9578 -2.03947e-09 2.8216e-06 0.000508793 1.23618e-06 -2.03947e-09 2.49291e-06 3.28689e-07 -0.000542497
 0.164 -74.9568 -2.04047e-09 2.82195e-06 0.000507911 1.26671e-06 -2.04047e-09 2.49322e-06 3.28726e-07 -0.000542479
 0.168 -74.9557 -2.04146e-09 2.82229e-06 0.000507039 1.29719e-06 -2.04146e-09 2.49353e-06 3.28763e-07 -0.00054246
 0.172 -74.9547 -2.04246e-09 2.82264e-06 0.000506176 1.32761e-06 -2.04246e-09 2.49384e-06 3.28801e-07 -0.000542442
 0.176 -74.9537 -2.04346e-09 2.82298e-06 0.000505322 1.35798e-06 -2.04346e-09 2.49415e-06 3.28838e-07 -0.000542423
 0.18 -74.9527 -2.04446e-09 2.82333e-06 0.000504477 1.3883e-06 -2.04446e-09 2.49446e-06 3.28875e-07 -0.000542405
 0.184 -74.9517 -2.04547e-09 2.82368e-06 0.000503641 1.41857e-06 -2.04547e-09 2.49477e-06 3.28913e-07 -0.000542386
 0.188 -74.9507 -2.04647e-09 2.82403e-06 0.000502813 1.44879e-06 -2.04647e-09 2.49508e-06 3.2895e-07 -0.000542368
 0.192 -74.9497 -2.04747e-09 2.82438e-06 0.000501994 1.47895e-06 -2.04747e-09 2.49539e-06 3.28988e-07 -0.000542349
 0.196 -74.9487 -2.04848e-09 2.82473e-06 0.000501183 1.50907e-06 -2.04848e-09 2.4957e-06 3.29025e-07 -0.000542331
 0.2 -74.9477 -2.04948e-09 2.82508e-06 0.00050038 1.53914e-06 -2.04948e-09 2.49602e-06 3.29063e-07 -0.000542312
 0.204 -74.9467 -2.05049e-09 2.82543e-06 0.000499585 1.56917e-06 -2.05049e-09 2.49633e-06 3.291e-07 -0.000542294
 0.208 -74.9457 -2.05149e-09 2.82579e-06 0.000498798 1.59914e-06 -2.05149e-09 2.49665e-06 3.29138e-07 -0.000542276
 0.212 -74.9447 -2.0525e-09 2.82614e-06 0.000498018 1.62907e-06 -2.0525e-09 2.49697e-06 3.29175e-07 -0.000542257
 0.216 -74.9437 -2.0535e-09 2.8265e-06 0.000497246 1.65895e-06 -2.0535e-09 2.49728e-06 3.29213e-07 -0.000542239
 0.22 -74.9427 -2.0545e-09 2.82685e-06 0.000496481 1.68879e-06 -2.0545e-09 2.4976e-06 3.29251e-07 -0.000542221
 0.224 -74.9417 -2.05551e-09 2.82721e-06 0.000495723 1.71858e-06 -2.05551e-09 2.49792e-06 3.29288e-07 -0.000542203
 0.228 -74.9407 -2.05651e-09 2.82757e-06 0.000494972 1.74832e-06 -2.05651e-09 2.49824e-06 3.29326e-07 -0.000542184
 0.232 -74.9397 -2.05752e-09 2.82793e-06 0.000494228 1.77802e-06 -2.05752e-09 2.49856e-06 3.29364e-07 -0.000542166
 0.236 -74.9388 -2.05852e-09 2.82829e-06 0.000493491 1.80767e-06 -2.05852e-09 2.49888e-06 3.29402e-07 -0.000542148
 0.24 -74.9378 -2.05952e-09 2.82865e-06 0.00049276 1.83728e-06 -2.05952e-09 2.49921e-06 3.2944e-07 -0.00054213
 0.244 -74.9368 -2.06053e-09 2.82901e-06 0.000492036 1.86685e-06 -2.06053e-09 2.49953e-06 3.29478e-07 -0.000542112
 0.248 -74.9358 -2.06153e-09 2.82937e-06 0.000491319 1.89637e-06 -2.06153e-09 2.49985e-06 3.29516e-07 -0.000542094
 0.252 -74.9348 -2.06253e-09 2.82973e-06 0.000490607 1.92585e-06 -2.06253e-09 2.50018e-06 3.29554e-07 -0.000542076
 0.256 -74.9338 -2.06353e-09 2.83009e-06 0.000489902 1.95528e-06 -2.06353e-09 2.5005e-06 3.29592e-07 -0.000542058
 0.26 -74.9329 -2.06453e-09 2.83046e-06 0.000489203 1.98468e-06 -2.06453e-09 2.50083e-06 3.2963e-07 -0.00054204
 0.264 -74.9319 -2.06553e-09 2.83082e-06 0.00048851 2.01403e-06 -2.06553e-09 2.50116e-06 3.29668e-07 -0.000542022
 0.268 -74.9309 -2.06653e-09 2.83119e-06 0.000487823 2.04334e-06 -2.06653e-09 2.50148e-06 3.29706e-07 -0.000542004
 0.272 -74.9299 -2.06753e-09 2.83156e-06 0.000487141 2.07261e-06 -2.06753e-09 2.50181e-06 3.29744e-07 -0.000541986
 0.276 -74.929 -2.06853e-09 2.83192e-06 0.000486465 2.10184e-06 -2.06853e-09 2.50214e-06 3.29782e-07 -0.000541968
 0.28 -74.928 -2.06952e-09 2.83229e-06 0.000485795 2.13103e-06 -2.06952e-09 2.50247e-06 3.2982e-07 -0.00054195
 0.284 -74.927 -2.07052e-09 2.83266e-06 0.00048513 2.16017e-06 -2.07052e-09 2.5028e-06 3.29859e-07 -0.000541932
 0.288 -74.9261 -2.07151e-09 2.83303e-06 0.00048447 2.18928e-06 -2.07151e-09 2.50313e-06 3.29897e-07 -0.000541914
 0.292 -74.9251 -2.07251e-09 2.8334e-06 0.000483816 2.21835e-06 -2.07251e-09 2.50347e-06 3.29935e-07 -0.000541896
 0.296 -74.9241 -2.0735e-09 2.83377e-06 0.000483167 2.24738e-06 -2.0735e-09 2.5038e-06 3.29974e-07 -0.000541878
 0.3 -74.9232 -2.07449e-09 2.83415e-06 0.000482523 2.27637e-06 -2.07449e-09 2.50413e-06 3.30012e-07 -0.00054186
 0.304 -74.9222 -2.07549e-09 2.83452e-06 0.000481884 2.30532e-06 -2.07549e-09 2.50447e-06 3.3005e-07 -0.000541843
 0.308 -74.9212 -2.07648e-09 2.83489e-06 0.00048125 2.33423e-06 -2.07648e-09 2.5048e-06 3.30089e-07 -0.000541825
 0.312 -74.9203 -2.07747e-09 2.83527e-06 0.00048062 2.36311e-06 -2.07747e-09 2.50514e-06 3.30127e-07 -0.000541807
 0.316 -74.9193 -2.07846e-09 2.83564e-06 0.000479996 2.39194e-06 -2.07846e-09 2.50548e-06 3.30166e-07 -0.000541789
 0.32 -74.9183 -2.07944e-09 2.83602e-06 0.000479376 2.42074e-06 -2.07944e-09 2.50581e-06 3.30204e-07 -0.000541772
 0.324 -74.9174 -2.08043e-09 2.8364e-06 0.000478761 2.44951e-06 -2.08043e-09 2.50615e-06 3.30243e-07 -0.000541754
 0.328 -74.9164 -2.08142e-09 2.83677e-06 0.000478151 2.47823e-06 -2.08142e-09 2.50649e-06 3.30282e-07 -0.000541736
 0.332 -74.9155 -2.0824e-09 2.83715e-06 0.000477545 2.50692e-06 -2.0824e-09 2.50683e-06 3.3032e-07 -0.000541718
 0.336 -74.9145 -2.08339e-09 2.83753e-06 0.000476943 2.53557e-06 -2.08339e-09 2.50717e-06 3.30359e-07 -0.000541701
 0.34 -74.9136 -2.08437e-09 2.83791e-06 0.000476346 2.56419e-06 -2.08437e-09 2.50751e-06 3.30398e-07 -0.000541683
 0.344 -74.9126 -2.08536e-09 2.83829e-06 0.000475753 2.59277e-06 -2.08536e-09 2.50786e-06 3.30437e-07 -0.000541665
 0.348 -74.9117 -2.08634e-09 2.83867e-06 0.000475164 2.62132e-06 -2.08634e-09 2.5082e-06 3.30475e-07 -0.000541648
 0.352 -74.9107 -2.08732e-09 2.83906e-06 0.00047458 2.64983e-06 -2.08732e-09 2.50854e-06 3.30514e-07 -0.00054163
 0.356 -74.9098 -2.0883e-09 2.83944e-06 0.000473999 2.6783e-06 -2.0883e-09 2.50889e-06 3.30553e-07 -0.000541613
 0.36 -74.9088 -2.08928e-09 2.83982e-06 0.000473423 2.70674e-06 -2.08928e-09 2.50923e-06 3.30592e-07 -0.000541595
 0.364 -74.9079 -2.09026e-09 2.84021e-06 0.000472851 2.73515e-06 -2.09026e-09 2.50958e-06 3.30631e-07 -0.000541578
 0.368 -74.9069 -2.09124e-09 2.84059e-06 0.000472282 2.76352e-06 -2.09124e-09 2.50992e-06 3.3067e-07 -0.00054156
 0.372 -74.906 -2.09221e-09 2.84098e-06 0.000471718 2.79186e-06 -2.09221e-09 2.51027e-06 3.30709e-07 -0.000541543
 0.376 -74.9051 -2.09319e-09 2.84137e-06 0.000471157 2.82016e-06 -2.09319e-09 2.51062e-06 3.30748e-07 -0.000541525
 0.38 -74.9041 -2.09417e-09 2.84176e-06 0.0004706 2.84843e-06 -2.09417e-09 2.51097e-06 3.30787e-07 -0.000541508
 0.384 -74.9032 -2.09514e-09 2.84214e-06 0.000470047 2.87666e-06 -2.09514e-09 2.51132e-06 3.30826e-07 -0.00054149
 0.388 -74.9022 -2.09611e-09 2.84253e-06 0.000469498 2.90487e-06 -2.09611e-09 2.51167e-06 3.30866e-07 -0.000541473
 0.392 -74.9013 -2.09709e-09 2.84292e-06 0.000468952 2.93304e-06 -2.09709e-09 2.51202e-06 3.30905e-07 -0.000541455
 0.396 -74.9004 -2.09806e-09 2.84331e-06 0.00046841 2.96117e-06 -2.09806e-09 2.51237e-06 3.30944e-07 -0.000541438
 0.4 -74.8994 -2.09903e-09 2.84371e-06 0.000467871 2.98928e-06 -2.09903e-09 2.51272e-06 3.30983e-07 -0.00054142
 0.404 -74.8985 -2.1e-09 2.8441e-06 0.000467335 3.01735e-06 -2.1e-09 2.51308e-06 3.31023e-07 -0.000541403
 0.408 -74.8976 -2.10097e-09 2.84449e-06 0.000466804 3.04539e-06 -2.10097e-09 2.51343e-06 3.31062e-07 -0.000541386
 0.412 -74.8966 -2.10194e-09 2.84489e-06 0.000466275 3.0734e-06 -2.10194e-09 2.51378e-06 3.31101e-07 -0.000541368
 0.416 -74.8957 -2.10291e-09 2.84528e-06 0.00046575 3.10138e-06 -2.10291e-09 2.51414e-06 3.31141e-07 -0.000541351
 0.42 -74.8948 -2.10388e-09 2.84568e-06 0.000465228 3.12932e-06 -2.10388e-09 2.5145e-06 3.3118e-07 -0.000541334
 0.424 -74.8938 -2.10484e-09 2.84607e-06 0.00046471 3.15723e-06 -2.10484e-09 2.51485e-06 3.3122e-07 -0.000541316
 0.428 -74.8929 -2.10581e-09 2.84647e-06 0.000464194 3.18512e-06 -2.10581e-09 2.51521e-06 3.31259e-07 -0.000541299
 0.432 -74.892 -2.10677e-09 2.84687e-06 0.000463682 3.21297e-06 -2.10677e-09 2.51557e-06 3.31299e-07 -0.000541282
 0.436 -74.891 -2.10774e-09 2.84726e-06 0.000463173 3.24079e-06 -2.10774e-09 2.51593e-06 3.31338e-07 -0.000541264
 0.44 -74.8901 -2.1087e-09 2.84766e-06 0.000462667 3.26858e-06 -2.1087e-09 2.51629e-06 3.31378e-07 -0.000541247
 0.444 -74.8892 -2.10966e-09 2.84806e-06 0.000462164 3.29634e-06 -2.10966e-09 2.51665e-06 3.31418e-07 -0.00054123
 0.448 -74.8883 -2.11063e-09 2.84846e-06 0.000461665 3.32407e-06 -2.11063e-09 2.51701e-06 3.31457e-07 -0.000541213
 0.452 -74.8874 -2.11159e-09 2.84886e-06 0.000461168 3.35177e-06 -2.11159e-09 2.51737e-06 3.31497e-07 -0.000541196
 0.456 -74.8864 -2.11255e-09 2.84927e-06 0.000460674 3.37944e-06 -2.11255e-09 2.51773e-06 3.31537e-07 -0.000541178
 0.46 -74.8855 -2.11351e-09 2.84967e-06 0.000460183 3.40708e-06 -2.11351e-09 2.51809e-06 3.31577e-07 -0.000541161
 0.464 -74.8846 -2.11447e-09 2.85007e-06 0.000459695 3.43469e-06 -2.11447e-09 2.51846e-06 3.31616e-07 -0.000541144
 0.468 -74.8837 -2.11543e-09 2.85048e-06 0.000459209 3.46227e-06 -2.11543e-09 2.51882e-06 3.31656e-07 -0.000541127
 0.472 -74.8828 -2.11638e-09 2.85088e-06 0.000458727 3.48982e-06 -2.11638e-09 2.51919e-06 3.31696e-07 -0.00054111
 0.476 -74.8818 -2.11734e-09 2.85129e-06 0.000458247 3.51735e-06 -2.11734e-09 2.51955e-06 3.31736e-07 -0.000541093
 0.48 -74.8809 -2.1183e-09 2.85169e-06 0.00045777 3.54484e-06 -2.1183e-09 2.51992e-06 3.31776e-07 -0.000541075
 0.484 -74.88 -2.11925e-09 2.8521e-06 0.000457296 3.57231e-06 -2.11925e-09 2.52028e-06 3.31816e-07 -0.000541058
 0.488 -74.8791 -2.12021e-09 2.85251e-06 0.000456824 3.59975e-06 -2.12021e-09 2.52065e-06 3.31856e-07 -0.000541041
 0.492 -74.8782 -2.12116e-09 2.85292e-06 0.000456355 3.62716e-06 -2.12116e-09 2.52102e-06 3.31896e-07 -0.000541024
 0.496 -74.8773 -2.12212e-09 2.85333e-06 0.000455889 3.65454e-06 -2.12212e-09 2.52139e-06 3.31936e-07 -0.000541007
 0.5 -74.8764 -2.12307e-09 2.85373e-06 0.000455425 3.68189e-06 -2.12307e-09 2.52176e-06 3.31976e-07 -0.00054099
 0.504 -74.8754 -2.12402e-09 2.85415e-06 0.000454964 3.70922e-06 -2.12402e-09 2.52213e-06 3.32016e-07 -0.000540973
 0.508 -74.8745 -2.12497e-09 2.85456e-06 0.000454506 3.73651e-06 -2.12497e-09 2.5225e-06 3.32057e-07 -0.000540956
 0.512 -74.8736 -2.12592e-09 2.85497e-06 0.00045405 3.76379e-06 -2.12592e-09 2.52287e-06 3.32097e-07 -0.000540939
 0.516 -74.8727 -2.12688e-09 2.85538e-06 0.000453596 3.79103e-06 -2.12688e-09 2.52324e-06 3.32137e-07 -0.000540922
 0.52 -74.8718 -2.12782e-09 2.85579e-06 0.000453145 3.81824e-06 -2.12782e-09 2.52362e-06 3.32177e-07 -0.000540905
 0.524 -74.8709 -2.12877e-09 2.85621e-06 0.000452696 3.84543e-06 -2.12877e-09 2.52399e-06 3.32218e-07 -0.000540888
 0.528 -74.87 -2.12972e-09 2.85662e-06 0.000452249 3.87259e-06 -2.12972e-09 2.52436e-06 3.32258e-07 -0.000540871
 0.532 -74.8691 -2.13067e-09 2.85704e-06 0.000451805 3.89973e-06 -2.13067e-09 2.52474e-06 3.32298e-07 -0.000540854
 0.536 -74.8682 -2.13162e-09 2.85745e-06 0.000451364 3.92684e-06 -2.13162e-09 2.52511e-06 3.32339e-07 -0.000540837
 0.54 -74.8673 -2.13256e-09 2.85787e-06 0.000450924 3.95392e-06 -2.13256e-09 2.52549e-06 3.32379e-07 -0.00054082
 0.544 -74.8664 -2.13351e-09 2.85829e-06 0.000450487 3.98097e-06 -2.13351e-09 2.52587e-06 3.3242e-07 -0.000540803
 0.548 -74.8655 -2.13445e-09 2.8587e-06 0.000450052 4.008e-06 -2.13445e-09 2.52624e-06 3.3246e-07 -0.000540787
 0.552 -74.8646 -2.1354e-09 2.85912e-06 0.000449619 4.03501e-06 -2.1354e-09 2.52662e-06 3.32501e-07 -0.00054077
 0.556 -74.8637 -2.13634e-09 2.85954e-06 0.000449189 4.06198e-06 -2.13634e-09 2.527e-06 3.32541e-07 -0.000540753
 0.56 -74.8628 -2.13729e-09 2.85996e-06 0.000448761 4.08894e-06 -2.13729e-09 2.52738e-06 3.32582e-07 -0.000540736
 0.564 -74.8619 -2.13823e-09 2.86038e-06 0.000448335 4.11586e-06 -2.13823e-09 2.52776e-06 3.32623e-07 -0.000540719
 0.568 -74.861 -2.13917e-09 2.8608e-06 0.000447911 4.14276e-06 -2.13917e-09 2.52814e-06 3.32663e-07 -0.000540702
 0.572 -74.8601 -2.14011e-09 2.86123e-06 0.000447489 4.16964e-06 -2.14011e-09 2.52852e-06 3.32704e-07 -0.000540685
 0.576 -74.8592 -2.14105e-09 2.86165e-06 0.000447069 4.19649e-06 -2.14105e-09 2.5289e-06 3.32745e-07 -0.000540669
 0.58 -74.8583 -2.142e-09 2.86207e-06 0.000446652 4.22331e-06 -2.142e-09 2.52929e-06 3.32785e-07 -0.000540652
 0.584 -74.8574 -2.14293e-09 2.8625e-06 0.000446236 4.25011e-06 -2.14293e-09 2.52967e-06 3.32826e-07 -0.000540635
 0.588 -74.8565 -2.14387e-09 2.86292e-06 0.000445822 4.27688e-06 -2.14387e-09 2.53005e-06 3.32867e-07 -0.000540618
 0.592 -74.8557 -2.14481e-09 2.86335e-06 0.000445411 4.30363e-06 -2.14481e-09 2.53044e-06 3.32908e-07 -0.000540601
 0.596 -74.8548 -2.14575e-09 2.86377e-06 0.000445001 4.33036e-06 -2.14575e-09 2.53082e-06 3.32949e-07 -0.000540585
 0.6 -74.8539 -2.14669e-09 2.8642e-06 0.000444594 4.35706e-06 -2.14669e-09 2.53121e-06 3.3299e-07 -0.000540568
 0.604 -74.853 -2.14763e-09 2.86462e-06 0.000444188 4.38373e-06 -2.14763e-09 2.53159e-06 3.33031e-07 -0.000540551
 0.608 -74.8521 -2.14856e-09 2.86505e-06 0.000443784 4.41038e-06 -2.14856e-09 2.53198e-06 3.33072e-07 -0.000540534
 0.612 -74.8512 -2.1495e-09 2.86548e-06 0.000443382 4.43701e-06 -2.1495e-09 2.53237e-06 3.33113e-07 -0.000540518
 0.616 -74.8503 -2.15043e-09 2.86591e-06 0.000442982 4.46361e-06 -2.15043e-09 2.53276e-06 3.33154e-07 -0.000540501
 0.62 -74.8494 -2.15137e-09 2.86634e-06 0.000442584 4.49019e-06 -2.15137e-09 2.53314e-06 3.33195e-07 -0.000540484
 0.624 -74.8486 -2.1523e-09 2.86677e-06 0.000442188 4.51675e-06 -2.1523e-09 2.53353e-06 3.33236e-07 -0.000540468
 0.628 -74.8477 -2.15324e-09 2.8672e-06 0.000441794 4.54328e-06 -2.15324e-09 2.53392e-06 3.33277e-07 -0.000540451
 0.632 -74.8468 -2.15417e-09 2.86763e-06 0.000441401 4.56979e-06 -2.15417e-09 2.53431e-06 3.33318e-07 -0.000540434
 0.636 -74.8459 -2.1551e-09 2.86806e-06 0.00044101 4.59627e-06 -2.1551e-09 2.5347e-06 3.33359e-07 -0.000540418
 0.64 -74.845 -2.15604e-09 2.8685e-06 0.000440621 4.62273e-06 -2.15604e-09 2.5351e-06 3.33401e-07 -0.000540401
 0.644 -74.8441 -2.15697e-09 2.86893e-06 0.000440234 4.64917e-06 -2.15697e-09 2.53549e-06 3.33442e-07 -0.000540384
 0.648 -74.8433 -2.1579e-09 2.86936e-06 0.000439848 4.67558e-06 -2.1579e-09 2.53588e-06 3.33483e-07 -0.000540368
 0.652 -74.8424 -2.15883e-09 2.8698e-06 0.000439465 4.70197e-06 -2.15883e-09 2.53627e-06 3.33524e-07 -0.000540351
 0.656 -74.8415 -2.15976e-09 2.87023e-06 0.000439082 4.72834e-06 -2.15976e-09 2.53667e-06 3.33566e-07 -0.000540335
 0.66 -74.8406 -2.16069e-09 2.87067e-06 0.000438702 4.75469e-06 -2.16069e-09 2.53706e-06 3.33607e-07 -0.000540318
 0.664 -74.8398 -2.16162e-09 2.87111e-06 0.000438323 4.78101e-06 -2.16162e-09 2.53746e-06 3.33648e-07 -0.000540301
 0.668 -74.8389 -2.16255e-09 2.87154e-06 0.000437946 4.80731e-06 -2.16255e-09 2.53785e-06 3.3369e-07 -0.000540285
 0.672 -74.838 -2.16347e-09 2.87198e-06 0.000437571 4.83358e-06 -2.16347e-09 2.53825e-06 3.33731e-07 -0.000540268
 0.676 -74.8371 -2.1644e-09 2.87242e-06 0.000437197 4.85984e-06 -2.1644e-09 2.53865e-06 3.33773e-07 -0.000540252
 0.68 -74.8363 -2.16533e-09 2.87286e-06 0.000436825 4.88607e-06 -2.16533e-09 2.53904e-06 3.33814e-07 -0.000540235
 0.684 -74.8354 -2.16626e-09 2.8733e-06 0.000436454 4.91228e-06 -2.16626e-09 2.53944e-06 3.33856e-07 -0.000540219
 0.688 -74.8345 -2.16718e-09 2.87374e-06 0.000436085 4.93847e-06 -2.16718e-09 2.53984e-06 3.33897e-07 -0.000540202
 0.692 -74.8336 -2.16811e-09 2.87418e-06 0.000435718 4.96463e-06 -2.16811e-09 2.54024e-06 3.33939e-07 -0.000540186
 0.696 -74.8328 -2.16903e-09 2.87462e-06 0.000435352 4.99078e-06 -2.16903e-09 2.54064e-06 3.33981e-07 -0.000540169
 0.7 -74.8319 -2.16996e-09 2.87506e-06 0.000434988 5.0169e-06 -2.16996e-09 2.54104e-06 3.34022e-07 -0.000540153
 0.704 -74.831 -2.17088e-09 2.8755e-06 0.000434625 5.043e-06 -2.17088e-09 2.54144e-06 3.34064e-07 -0.000540136
 0.708 -74.8302 -2.17181e-09 2.87595e-06 0.000434263 5.06907e-06 -2.17181e-09 2.54184e-06 3.34106e-07 -0.00054012
 0.712 -74.8293 -2.17273e-09 2.87639e-06 0.000433903 5.09513e-06 -2.17273e-09 2.54224e-06 3.34147e-07 -0.000540103
 0.716 -74.8284 -2.17365e-09 2.87683e-06 0.000433545 5.12116e-06 -2.17365e-09 2.54264e-06 3.34189e-07 -0.000540087
 0.72 -74.8276 -2.17457e-09 2.87728e-06 0.000433188 5.14718e-06 -2.17457e-09 2.54305e-06 3.34231e-07 -0.00054007
 0.724 -74.8267 -2.1755e-09 2.87772e-06 0.000432833 5.17317e-06 -2.1755e-09 2.54345e-06 3.34273e-07 -0.000540054
 0.728 -74.8258 -2.17642e-09 2.87817e-06 0.000432479 5.19914e-06 -2.17642e-09 2.54386e-06 3.34315e-07 -0.000540037
 0.732 -74.825 -2.17734e-09 2.87862e-06 0.000432126 5.22509e-06 -2.17734e-09 2.54426e-06 3.34357e-07 -0.000540021
 0.736 -74.8241 -2.17826e-09 2.87906e-06 0.000431775 5.25101e-06 -2.17826e-09 2.54467e-06 3.34398e-07 -0.000540005
 0.74 -74.8232 -2.17918e-09 2.87951e-06 0.000431425 5.27692e-06 -2.17918e-09 2.54507e-06 3.3444e-07 -0.000539988
 0.744 -74.8224 -2.1801e-09 2.87996e-06 0.000431077 5.30281e-06 -2.1801e-09 2.54548e-06 3.34482e-07 -0.000539972
 0.748 -74.8215 -2.18102e-09 2.88041e-06 0.00043073 5.32867e-06 -2.18102e-09 2.54588e-06 3.34524e-07 -0.000539955
 0.752 -74.8207 -2.18194e-09 2.88086e-06 0.000430384 5.35451e-06 -2.18194e-09 2.54629e-06 3.34566e-07 -0.000539939
